Gender_Female,Gender_Male,Gender_Other,Country_Australia,Country_Belgium,Country_Brazil,Country_Canada,Country_China,Country_Finland,Country_France,Country_Germany,Country_India,Country_Italy,Country_Japan,Country_Mexico,Country_Netherlands,Country_Norway,Country_South Korea,Country_Spain,Country_Sweden,Country_Switzerland,Country_UK,Country_USA,Stress_Level_High,Stress_Level_Low,Stress_Level_Medium,Health_Issues_Mild,Health_Issues_Moderate,Health_Issues_Severe,Health_Issues_nan,Occupation_Healthcare,Occupation_Office,Occupation_Other,Occupation_Service,Occupation_Student,Age,Coffee_Intake,Caffeine_mg,Sleep_Hours,BMI,Heart_Rate,Physical_Activity_Hours,Smoking,Alcohol_Consumption,Caffeine_per_SleepHour,Sleep_Quality
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5330552673435345,1.372779057107073,1.3727772952494168,1.1978615442270033,-0.6366417033791693,-0.47012662155760626,0.21157997098046658,-0.5006249221286613,1.5249831675977936,0.5900976021642138,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5330552673435345,1.0969502959529318,1.065681257616288,-0.11147351347511385,-0.22703813687093327,0.9551782209662112,0.32745578754442684,-0.5006249221286613,1.5249831675977936,0.8503870908665037,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18376612391703853,1.5106934376841434,1.4773206272096309,0.2158602509504158,-2.1982553006918173,0.6497557547111075,-0.5300252550288793,-0.5006249221286613,1.5249831675977936,1.042357264671729,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.5186846803268224,-0.7648938418375195,-0.762375060965789,-0.0296400723687318,-1.0718454927941694,0.7515632434628087,1.277637483368901,-0.5006249221286613,-0.6557449427951617,-0.7172452363769237,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5186846803268224,0.4763355833561149,0.5073908251343114,-0.6024741601134076,-0.7390425950062277,1.260600687221315,1.625264933060782,1.9975034318067744,-0.6557449427951617,0.5690801567323952,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6226579412511062,0.40737839306757967,0.42535334935997665,0.13402680984403303,1.9745810331108324,-1.4882015090746188,-0.9935285212847204,-0.5006249221286613,-0.6557449427951617,0.22472714658557805,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.160273984696536,0.06259244162490345,0.07106761327258435,-0.6024741601134076,0.003363869289948867,-0.0628966665508013,-0.6459010715928396,1.9975034318067744,-0.6557449427951617,0.16014719867229948,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27336879782461015,0.6142499639331852,0.6416999668887531,0.8705277798014743,-0.17583769105740402,0.1407183109526012,-0.5995507449672554,1.9975034318067744,1.5249831675977936,0.17515180490835736,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.9810686368813927,1.2348646765300024,1.2420981302991494,0.9523612209078565,-0.3294390284979927,-0.77554908781271,1.60208976974799,-0.5006249221286613,1.5249831675977936,0.5789462597138785,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.5186846803268224,-0.7648938418375195,-0.7536631166357712,0.2158602509504158,-1.3278477218618165,-0.0628966665508013,0.0725289911037141,-0.5006249221286613,-0.6557449427951617,-0.7455423188003045,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.527806232530613,-1.2475941738572662,-1.255325910972632,-0.19330695458149588,1.078573231374067,0.3443332884560037,0.23475513429325853,-0.5006249221286613,-0.6557449427951617,-1.1178001899949652,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.26424724562081964,-0.21323631952923744,-0.21860453570050872,0.2158602509504158,-1.7886517341835817,-0.5719341103093075,-0.46049976509050317,-0.5006249221286613,-0.6557449427951617,-0.3167489595361038,2
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004560776101895272,-1.730294505877013,-1.7308528723194392,-0.9298079245389372,-0.15023746815063985,-0.0628966665508013,1.3935132999328614,-0.5006249221286613,-0.6557449427951617,-1.5286574633995096,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5186846803268224,-0.07532193895216716,-0.07848743105938856,-0.7661410423261724,-2.1982553006918173,-0.368319132805905,-1.0630540112230968,-0.5006249221286613,-0.6557449427951617,0.07431866819817494,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6226579412511062,1.441736247395608,1.472238659683787,-1.338975130070849,-0.6110414804724041,0.7515632434628087,-0.1360474787114143,-0.5006249221286613,-0.6557449427951617,2.0137225847438303,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09416345000946691,-1.454465744722872,-1.4789324821097565,-0.4388072779006435,-2.3006561923188764,0.8533707322145099,-0.9471781946591364,1.9975034318067744,-0.6557449427951617,-1.300292594728051,2
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2498766586041075,-0.42010789039484336,-0.4385811300334593,-0.5206407190070256,-0.815843263726522,0.5479482659594062,0.3042806242316349,-0.5006249221286613,-0.6557449427951617,-0.33769408970369025,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3629714717321818,-1.178636983568731,-1.18272637488915,-1.0934748067517022,0.9249718939334792,1.4642156647247173,0.1652296443548822,-0.5006249221286613,-0.6557449427951617,-0.9567829581162722,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7122606151586778,0.40737839306757967,0.403573488534932,-0.3569738367942607,-1.5070492822091694,-2.099046441584826,-1.271630481038225,-0.5006249221286613,1.5249831675977936,0.374984609090002,2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.35384991952839123,0.6832071542217205,0.6518639019404404,-0.3569738367942607,-0.6110414804724041,-0.368319132805905,1.1617616668049409,-0.5006249221286613,1.5249831675977936,0.5964286869102104,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7122606151586778,-0.006364748663631852,0.015891965849138056,0.5431940153759447,0.8993716710267142,-1.182779042819515,-1.3179808076638093,-0.5006249221286613,-0.6557449427951617,-0.20552776794985222,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.975819602068471,-0.6959366515489842,-0.7151853625115258,0.2158602509504158,2.2305832621784805,1.5660231534764186,-1.1325795011614728,1.9975034318067744,-0.6557449427951617,-0.7147064327202467,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.08504189780567636,0.20050682220197374,0.1901308524494951,1.361528426439769,0.23376587545083102,-1.2845865315712162,-0.784952051469592,-0.5006249221286613,-0.6557449427951617,-0.2488595399668017,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.160273984696536,1.303821866818538,1.2733159308150466,0.3795271331631799,-0.4830403659385805,1.5660231534764186,1.0922361768665645,-0.5006249221286613,-0.6557449427951617,0.8110512438421269,2
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.81098484127004,0.8900787250873261,0.9139482272018107,2.0980293963972088,-0.3294390284979927,-0.2665116440542038,-1.0167036845975124,-0.5006249221286613,-0.6557449427951617,0.06099064494460489,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3394793325116792,-0.42010789039484336,-0.427691199620937,-1.0934748067517022,-0.7134423720994636,-0.77554908781271,-0.9703533579719285,-0.5006249221286613,-0.6557449427951617,-0.16903529520956123,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18376612391703853,-0.35115070010630806,-0.34202374704242816,1.0341946620142393,-0.22703813687093327,0.24252579970430244,0.5360322573595554,-0.5006249221286613,-0.6557449427951617,-0.556542714197361,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5186846803268224,-0.35115070010630806,-0.3703375661149862,-1.5026420122836137,3.0241901722881854,1.9732531084832237,1.1385865034921487,-0.5006249221286613,1.5249831675977936,0.03866371799512917,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4290820064192509,0.4763355833561149,0.5008568668867978,0.9523612209078565,0.9761723397470086,-0.8773565765644112,0.6982584005490997,-0.5006249221286613,-0.6557449427951617,0.05346069163115087,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18376612391703853,-1.454465744722872,-1.4360987558205023,0.6250274564823275,0.6177692190523019,0.1407183109526012,0.14205448104209023,1.9975034318067744,-0.6557449427951617,-1.308403380623696,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7213821673624683,0.5452927736446499,0.5545805235885747,-0.3569738367942607,0.3617669899846546,0.44614077720770495,0.5360322573595554,1.9975034318067744,1.5249831675977936,0.5096640482321173,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18376612391703853,-0.5580222709719138,-0.5670823089012224,0.29769369205679785,0.1057647609170074,-1.0809715540678138,0.1652296443548822,-0.5006249221286613,-0.6557449427951617,-0.6093407917938602,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.174644571713248,-0.28219350981777275,-0.28104013673230344,-0.4388072779006435,0.13136498382377249,-0.6737415990610087,-0.4836749284032951,1.9975034318067744,-0.6557449427951617,-0.2144077725150642,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.35384991952839123,-0.7648938418375195,-0.762375060965789,-0.4388072779006435,1.667378358229656,-0.5719341103093075,0.6750832372363077,1.9975034318067744,-0.6557449427951617,-0.6507360374406462,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.5186846803268224,0.7521643445102558,0.7498732756531412,0.29769369205679785,0.15696520673053757,0.1407183109526012,0.6519080739235157,1.9975034318067744,-0.6557449427951617,0.43098387588714243,2
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8018632890662494,-0.6269794612604489,-0.6200799702421643,-1.5026420122836137,-0.22703813687093327,-1.4882015090746188,0.4665067674211791,-0.5006249221286613,-0.6557449427951617,-0.24904091722352398,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5330552673435345,-0.9717654127031251,-0.9990495485979406,0.4613605742695627,-1.0718454927941694,-0.0628966665508013,0.4665067674211791,-0.5006249221286613,-0.6557449427951617,-0.9666298039026061,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.079792862992755,-0.6269794612604489,-0.6055600630254679,-0.0296400723687318,0.15696520673053757,-1.182779042819515,-0.9240030313463443,-0.5006249221286613,-0.6557449427951617,-0.5858621471438814,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3629714717321818,-1.1096797932801958,-1.126098736744034,-0.11147351347511385,-0.6110414804724041,-0.2665116440542038,1.4862139531840297,-0.5006249221286613,1.5249831675977936,-1.014185990475421,2
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5186846803268224,0.8900787250873261,0.8849084127684179,-0.6843076012197904,-0.17583769105740402,-1.0809715540678138,1.7179655863119503,-0.5006249221286613,-0.6557449427951617,0.9651672375454946,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.27336879782461015,-1.178636983568731,-1.1471526022082437,0.4613605742695627,-0.9694446011671108,1.260600687221315,0.1884048076676746,1.9975034318067744,1.5249831675977936,-1.080373496896027,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4434525934359629,-0.07532193895216716,-0.05162560270850009,1.0341946620142393,0.08016453801024322,0.24252579970430244,-0.9471781946591364,-0.5006249221286613,-0.6557449427951617,-0.3532777378874501,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8018632890662494,-0.6959366515489842,-0.6796115898306195,2.2616962786099744,-0.6622419262859343,-0.8773565765644112,-0.6227259082800476,-0.5006249221286613,-0.6557449427951617,-0.9102562088770807,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6317794934548967,1.648607818261214,1.6159857411290817,0.7886943386950916,-1.3022474989550523,1.8714456197315223,0.8373093804258519,-0.5006249221286613,-0.6557449427951617,0.9064435800974125,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.079792862992755,0.40737839306757967,0.43116131224665527,0.7068608975887095,1.283375014628185,-1.4882015090746188,-0.784952051469592,1.9975034318067744,-0.6557449427951617,0.06536003182123205,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9901901890851832,-0.6269794612604489,-0.6578317290055749,-0.6843076012197904,-1.4814490593024052,-0.0628966665508013,0.3738061141700108,-0.5006249221286613,-0.6557449427951617,-0.5056563787487418,1
